"cntry","essround","variable","ess_id","party","partyfacts_id","partyfacts_name"
"PT",6,"prtvtbpt",4,"Partido Comunista dos Trabalhadores Portugueses/Movimento Re",310,"PCP"
"PT",6,"prtvtbpt",5,"Partido Democrático do Atlântico (PDA)",2893,NA
"PT",6,"prtvtbpt",7,"Nova democracia (PND)",1095,NA
"PT",6,"prtvtbpt",8,"Partido Nacional Renovador (PNR)",2893,NA
"PT",6,"prtvtbpt",10,"Partido Social Democrata (PSD)",1359,"PSD"
"PT",6,"prtvtbpt",11,"Partido Socialista (PS)",655,"PS"
"PT",6,"prtvtbpt",12,"Votou em branco / nulo",3074,NA
"PT",6,"prtvtbpt",13,"Outro",NA,NA
"PT",6,"prtvtbpt",14,"Not applicable",NA,NA
"PT",6,"prtvtbpt",15,"Refusal",NA,NA
"PT",6,"prtvtbpt",16,"Don't know",NA,NA
"PT",7,"prtvtbpt",1,"Bloco de Esquerda (BE)",1310,"BE"
"PT",7,"prtvtbpt",2,"Centro Democrático Social - Partido Popular (CDS-PP)",1308,"CDS-PP"
"PT",7,"prtvtbpt",3,"Coligação Democrática Unitária (CDU)",284,"CDU"
"PT",7,"prtvtbpt",4,"Partido Comunista dos Trabalhadores Portugueses/Movimento Re",310,"PCP"
"PT",7,"prtvtbpt",7,"Nova democracia (PND)",1095,NA
"PT",7,"prtvtbpt",8,"Partido Nacional Renovador (PNR)",2893,NA
"PT",7,"prtvtbpt",10,"Partido Social Democrata (PSD)",1359,"PSD"
"PT",7,"prtvtbpt",11,"Partido Socialista (PS)",655,"PS"
"PT",7,"prtvtbpt",12,"Votou em branco / nulo",3074,NA
"PT",7,"prtvtbpt",13,"Outro",NA,NA
"PT",7,"prtvtbpt",14,"Not applicable",NA,NA
"PT",7,"prtvtbpt",15,"Refusal",NA,NA
"PT",7,"prtvtbpt",16,"Don't know",NA,NA
"PT",8,"prtvtcpt",1,"PTP-MAS - Agir",NA,NA
"PT",8,"prtvtcpt",2,"B.E. - Bloco de Esquerda",1310,"BE"
"PT",8,"prtvtcpt",3,"PCP-PEV - CDU - Coligação Democrática Unitária",284,"CDU"
"PT",8,"prtvtcpt",4,"JPP - Juntos pelo Povo",NA,NA
"PT",8,"prtvtcpt",5,"L/TDA - LIVRE/Tempo de Avançar",3225,"L"
"PT",8,"prtvtcpt",6,"NC - Nós, Cidadãos!",7358,"NC"
"PT",8,"prtvtcpt",7,"PPV/CDC - Partido Cidadania e Democracia Cristã",NA,NA
"PT",8,"prtvtcpt",8,"PCTP/MRPP - Partido Comunista dos Trabalhadores Portugueses",857,"PCTP/MRPP"
"PT",8,"prtvtcpt",9,"MPT - Partido da Terra",3226,"MPT"
"PT",8,"prtvtcpt",10,"PDR - Partido Democrático Republicano",4513,"PDR"
"PT",8,"prtvtcpt",11,"PNR - Partido Nacional Renovador",NA,NA
"PT",8,"prtvtcpt",12,"PPM - Partido Popular Monárquico",1480,"PPM"
"PT",8,"prtvtcpt",13,"PS - Partido Socialista",655,"PS"
"PT",8,"prtvtcpt",14,"PURP - Partido Unido dos Reformados e Pensionistas",NA,NA
"PT",8,"prtvtcpt",15,"PAN - Pessoas-Animais-Natureza",97,"PAN"
"PT",8,"prtvtcpt",16,"PPD-PSD/CDS-PP - Portugal à Frente",5939,NA
"RU",3,"prtvtru",1,"United Russia (ER)",2256,NA
"RU",3,"prtvtru",2,"Communist Party of the Russian Federation (KPRF)",2236,NA
"RU",3,"prtvtru",3,"Liberal Democratic Party of Russia (LDPR)",2245,NA
"RU",3,"prtvtru",4,"Rodina",2246,NA
"RU",3,"prtvtru",5,"Union of Right Forces (SPS)",2255,NA
"RU",3,"prtvtru",6,"Yabloko",2252,NA
"RU",3,"prtvtru",7,"Agrarian Party of Russia (APR)",2235,NA
"RU",3,"prtvtru",8,"Russian party of pensioners and party of social justice",5823,NA
"RU",3,"prtvtru",10,"Party of the development of entrepreneurship",2900,NA
"RU",3,"prtvtru",20,"Edinenie",2242,NA
"RU",3,"prtvtru",21,"Against all",NA,NA
"RU",3,"prtvtru",22,"Not applicable",NA,NA
"RU",3,"prtvtru",23,"Refusal",NA,NA
"RU",3,"prtvtru",24,"Don't know",NA,NA
"RU",4,"prtvtaru",1,"United Russia (ER)",2256,NA
"RU",4,"prtvtaru",2,"Communist Party of the Russian Federation (KPRF)",2236,NA
"RU",4,"prtvtaru",3,"Liberal Democratic Party of Russia (LDPR)",2245,NA
"RU",4,"prtvtaru",4,"Union of Right Forces (SPS)",2255,NA
"RU",4,"prtvtaru",5,"Yabloko",2252,NA
"RU",4,"prtvtaru",6,"Agrarian Party of Russia (APR)",2235,NA
"RU",4,"prtvtaru",7,"Party of Revival of Russia – Russian Party of Life",2900,NA
"RU",4,"prtvtaru",8,"Fair Russia (SR)",2244,NA
"RU",4,"prtvtaru",9,"Green Party",5822,NA
"RU",4,"prtvtaru",10,"Not applicable",NA,NA
"RU",4,"prtvtaru",11,"Refusal",NA,NA
"RU",4,"prtvtaru",12,"Don't know",NA,NA
"RU",4,"prtvtaru",13,"No answer",NA,NA
"RU",5,"prtvtbru",1,"United Russia (ER)",2256,NA
"RU",5,"prtvtbru",2,"Communist Party of the Russian Federation (KPRF)",2236,NA
"RU",5,"prtvtbru",3,"Liberal Democratic Party of Russia (LDPR)",2245,NA
"RU",5,"prtvtbru",4,"Union of Right Forces (SPS)",2255,NA
"RU",5,"prtvtbru",5,"Yabloko",2252,NA
"RU",5,"prtvtbru",6,"Agrarian Party of Russia (APR)",2235,NA
"RU",5,"prtvtbru",7,"Fair Russia (SR)",2244,NA
"RU",5,"prtvtbru",8,"Not applicable",NA,NA
"RU",5,"prtvtbru",9,"Refusal",NA,NA
"RU",5,"prtvtbru",10,"Don't know",NA,NA
"RU",6,"prtvtcru",1,"United Russia (ER)",2256,NA
"RU",6,"prtvtcru",2,"Communist Party of the Russian Federation (KPRF)",2236,NA
"RU",6,"prtvtcru",3,"Liberal Democratic Party of Russia (LDPR)",2245,NA
"RU",6,"prtvtcru",4,"Yabloko",2252,NA
"RU",6,"prtvtcru",5,"Fair Russia (SR)",2244,NA
"RU",6,"prtvtcru",6,"Just Cause",2244,NA
"RU",6,"prtvtcru",7,"Patriots of Russia",2900,NA
"RU",6,"prtvtcru",8,"Not applicable",NA,NA
"RU",6,"prtvtcru",9,"Refusal",NA,NA
"RU",6,"prtvtcru",10,"Don't know",NA,NA
"RU",8,"prtvtdru",1,"United Russia (ER)",2256,NA
"RU",8,"prtvtdru",2,"Communist Party of the Russian Federation (KPRF)",2236,NA
"RU",8,"prtvtdru",4,"Rodina",2246,NA
"RU",8,"prtvtdru",6,"Yabloko",2252,NA
"RU",8,"prtvtdru",8,"Russian party of pensioners and party of social justice",5823,NA
"RU",8,"prtvtdru",11,"Fair Russia (SR)",2244,NA
"RU",8,"prtvtdru",12,"Party of Growth",6739,NA
"RU",8,"prtvtdru",13,"LDPR",2245,NA
"RU",8,"prtvtdru",15,"Green Party",5822,NA
"RU",8,"prtvtdru",16,"Patriots of Russia",8362,NA
"RU",8,"prtvtdru",17,"PARNAS",2248,NA
"RU",8,"prtvtdru",18,"Civic Platform",NA,NA
"RU",8,"prtvtdru",20,"Communists of Russia",6759,NA
"SE",1,"prtvtse",1,"Centre party",199,"C"
"SE",1,"prtvtse",2,"Liberals",1274,"FP"
"SE",1,"prtvtse",3,"Christian democrats",651,"KD"
"SE",1,"prtvtse",4,"Green party",456,"MP"
"SE",1,"prtvtse",5,"Conservative",690,"M"
"SE",1,"prtvtse",6,"Social democrats",487,"SAP"
"SE",1,"prtvtse",7,"Left",830,"V"
"SE",1,"prtvtse",8,"Other",NA,NA
"SE",1,"prtvtse",9,"Not applicable",NA,NA
"SE",1,"prtvtse",10,"Refusal",NA,NA
"SE",1,"prtvtse",11,"Don't know",NA,NA
"SE",2,"prtvtse",1,"Centre party",199,"C"
"SE",2,"prtvtse",2,"Liberals",1274,"FP"
"SE",2,"prtvtse",3,"Christian democrats",651,"KD"
"SE",2,"prtvtse",4,"Green party",456,"MP"
"SE",2,"prtvtse",5,"Conservative",690,"M"
"SE",2,"prtvtse",6,"Social democrats",487,"SAP"
"SE",2,"prtvtse",7,"Left",830,"V"
"SE",2,"prtvtse",8,"Other",NA,NA
"SE",2,"prtvtse",9,"Not applicable",NA,NA
"SE",2,"prtvtse",10,"Refusal",NA,NA
"SE",2,"prtvtse",11,"Don't know",NA,NA
"SE",2,"prtvtse",12,"No answer",NA,NA
"SE",3,"prtvtse",1,"Centre party",199,"C"
"SE",3,"prtvtse",2,"Liberals",1274,"FP"
"SE",3,"prtvtse",3,"Christian democrats",651,"KD"
"SE",3,"prtvtse",4,"Green party",456,"MP"
"SE",3,"prtvtse",5,"Conservative",690,"M"
"SE",3,"prtvtse",6,"Social democrats",487,"SAP"
"SE",3,"prtvtse",7,"Left",830,"V"
"SE",3,"prtvtse",8,"Other",NA,NA
"SE",3,"prtvtse",9,"Not applicable",NA,NA
"SE",3,"prtvtse",10,"Refusal",NA,NA
"SE",3,"prtvtse",11,"Don't know",NA,NA
"SE",3,"prtvtse",12,"No answer",NA,NA
"SE",4,"prtvtse",1,"Centre party",199,"C"
"SE",4,"prtvtse",2,"Liberals",1274,"FP"
"SE",4,"prtvtse",3,"Christian democrats",651,"KD"
"SE",4,"prtvtse",4,"Green party",456,"MP"
"SE",4,"prtvtse",5,"Conservative",690,"M"
"SE",4,"prtvtse",6,"Social democrats",487,"SAP"
"SE",4,"prtvtse",7,"Left",830,"V"
"SE",4,"prtvtse",8,"Other",NA,NA
"SE",4,"prtvtse",9,"Not applicable",NA,NA
"SE",4,"prtvtse",10,"Refusal",NA,NA
"SE",4,"prtvtse",11,"Don't know",NA,NA
"SE",4,"prtvtse",12,"No answer",NA,NA
"SE",5,"prtvtase",1,"Centern",199,"C"
"SE",5,"prtvtase",2,"Folkpartiet liberalerna",1274,"FP"
"SE",5,"prtvtase",3,"Kristdemokraterna",651,"KD"
"SE",5,"prtvtase",4,"Miljöpartiet de gröna",456,"MP"
"SE",5,"prtvtase",5,"Moderata samlingspartiet",690,"M"
"SE",5,"prtvtase",6,"Socialdemokraterna",487,"SAP"
"SE",5,"prtvtase",7,"Vänsterpartiet",830,"V"
"SE",5,"prtvtase",8,"FI (Feministiskt initiativ)",1240,"Fi"
"SE",5,"prtvtase",9,"Junilistan",1093,"Jl"
"SE",5,"prtvtase",10,"Sverigedemokraterna",409,"SD"
"SE",5,"prtvtase",11,"Annat parti",NA,NA
"SE",5,"prtvtase",12,"Not applicable",NA,NA
"SE",5,"prtvtase",13,"Refusal",NA,NA
"SE",5,"prtvtase",14,"Don't know",NA,NA
"SE",5,"prtvtase",15,"No answer",NA,NA
"SE",6,"prtvtbse",1,"Centern",199,"C"
"SE",6,"prtvtbse",2,"Folkpartiet liberalerna",1274,"FP"
"SE",6,"prtvtbse",3,"Kristdemokraterna",651,"KD"
"SE",6,"prtvtbse",4,"Miljöpartiet de gröna",456,"MP"
"SE",6,"prtvtbse",5,"Moderata samlingspartiet",690,"M"
"SE",6,"prtvtbse",6,"Socialdemokraterna",487,"SAP"
"SE",6,"prtvtbse",7,"Vänsterpartiet",830,"V"
"SE",6,"prtvtbse",8,"FI (Feministiskt initiativ)",1240,"Fi"
"SE",6,"prtvtbse",9,"Piratpartiet",1485,NA
"SE",6,"prtvtbse",10,"Sverigedemokraterna",409,"SD"
"SE",6,"prtvtbse",11,"Annat parti",NA,NA
"SE",6,"prtvtbse",12,"Not applicable",NA,NA
"SE",6,"prtvtbse",13,"Refusal",NA,NA
"SE",6,"prtvtbse",14,"Don't know",NA,NA
"SE",7,"prtvtbse",1,"Centern",199,"C"
"SE",7,"prtvtbse",2,"Folkpartiet liberalerna",1274,"FP"
"SE",7,"prtvtbse",3,"Kristdemokraterna",651,"KD"
"SE",7,"prtvtbse",4,"Miljöpartiet de gröna",456,"MP"
"SE",7,"prtvtbse",5,"Moderata samlingspartiet",690,"M"
"SE",7,"prtvtbse",6,"Socialdemokraterna",487,"SAP"
"SE",7,"prtvtbse",7,"Vänsterpartiet",830,"V"
"SE",7,"prtvtbse",8,"FI (Feministiskt initiativ)",1240,"Fi"
"SE",7,"prtvtbse",9,"Piratpartiet",1485,NA
"SE",7,"prtvtbse",10,"Sverigedemokraterna",409,"SD"
"SE",7,"prtvtbse",11,"Annat parti",NA,NA
"SE",7,"prtvtbse",12,"Not applicable",NA,NA
"SE",7,"prtvtbse",13,"Refusal",NA,NA
"SE",7,"prtvtbse",14,"Don't know",NA,NA
"SE",8,"prtvtbse",1,"Centern",199,"C"
"SE",8,"prtvtbse",2,"Folkpartiet liberalerna",1274,"FP"
"SE",8,"prtvtbse",3,"Kristdemokraterna",651,"KD"
"SE",8,"prtvtbse",4,"Miljöpartiet de gröna",456,"MP"
"SE",8,"prtvtbse",5,"Moderata samlingspartiet",690,"M"
"SE",8,"prtvtbse",6,"Socialdemokraterna",487,"SAP"
"SE",8,"prtvtbse",7,"Vänsterpartiet",830,"V"
"SE",8,"prtvtbse",8,"FI (Feministiskt initiativ)",1240,"Fi"
"SE",8,"prtvtbse",9,"Piratpartiet",1485,NA
"SE",8,"prtvtbse",10,"Sverigedemokraterna",409,"SD"
"SE",8,"prtvtbse",11,"Annat parti",NA,NA
"SE",8,"prtvtbse",12,"Not applicable",NA,NA
"SE",8,"prtvtbse",13,"Refusal",NA,NA
"SE",8,"prtvtbse",14,"Don't know",NA,NA
"SI",1,"prtvtsi",1,"Democratic Party of Pensioners of Slovenia (DESUS)",467,"DeSUS"
"SI",1,"prtvtsi",2,"Liberal Democracy of Slovenia (LDS)",975,"LDS"
"SI",1,"prtvtsi",3,"Slovene People's Party (SLS)",764,"SLS"
"SI",1,"prtvtsi",4,"Slovene National Party (SNS)",96,"SNS"
"SI",1,"prtvtsi",5,"Social Democratic Party of Slovenia (SDS)",472,"SDS"
"SI",1,"prtvtsi",6,"New Slovenia - Christian People's Party (NSi)",1618,"NSI"
"SI",1,"prtvtsi",7,"United List of Social Democrats (ZLSD)",1403,"ZL-SD"
"SI",1,"prtvtsi",8,"Slovene Youth Party (SMS)",1401,"SMS"
"SI",1,"prtvtsi",9,"Other",NA,NA
"SI",1,"prtvtsi",10,"Not applicable",NA,NA
"SI",1,"prtvtsi",11,"Refusal",NA,NA
"SI",1,"prtvtsi",12,"Don't know",NA,NA
"SI",1,"prtvtsi",13,"No answer",NA,NA
"SI",2,"prtvtasi",1,"Slovenian Democratic Party - SDS",472,"SDS"
"SI",2,"prtvtasi",2,"Liberal Democracy of Slovenia - LDS",975,"LDS"
"SI",2,"prtvtasi",3,"United List of Social Democrats - ZLSD",1403,"ZL-SD"
"SI",2,"prtvtasi",4,"New Slovenia - Christian Peoples Party - NSi",1618,"NSI"
"SI",2,"prtvtasi",5,"Slovene Peoples Party - SLS",764,"SLS"
"SI",2,"prtvtasi",6,"Slovene National Party - SNS",96,"SNS"
"SI",2,"prtvtasi",7,"Democratic Party of Pensioners of Slovenia - DESUS",467,"DeSUS"
"SI",2,"prtvtasi",8,"Other",NA,NA
"SI",2,"prtvtasi",9,"Not applicable",NA,NA
"SI",2,"prtvtasi",10,"Refusal",NA,NA
"SI",2,"prtvtasi",11,"Don't know",NA,NA
"SI",2,"prtvtasi",12,"No answer",NA,NA
"SI",3,"prtvtbsi",1,"Democratic Party of Pensioners of Slovenia - DESUS",467,"DeSUS"
"SI",3,"prtvtbsi",2,"Liberal Democracy of Slovenia - LDS",975,"LDS"
"SI",3,"prtvtbsi",3,"Slovene Peoples Party - SLS",764,"SLS"
"SI",3,"prtvtbsi",4,"Slovene National Party - SNS",96,"SNS"
"SI",3,"prtvtbsi",5,"Slovenian Democratic Party- SDS",472,"SDS"
"SI",3,"prtvtbsi",6,"New Slovenia - Christian Peoples Party - NSi",1618,"NSI"
"SI",3,"prtvtbsi",7,"Social Democrats - SD",1403,"ZL-SD"
"SI",3,"prtvtbsi",8,"Other",NA,NA
"SI",3,"prtvtbsi",9,"Not applicable",NA,NA
"SI",3,"prtvtbsi",10,"Refusal",NA,NA
"SI",3,"prtvtbsi",11,"Don't know",NA,NA
"SI",4,"prtvtcsi",1,"Democratic Party of Pensioners of Slovenia - DESUS",467,"DeSUS"
"SI",4,"prtvtcsi",2,"Liberal Democracy of Slovenia - LDS",975,"LDS"
"SI",4,"prtvtcsi",3,"LIPA  - Party",881,"LIPA"
"SI",4,"prtvtcsi",4,"New Slovenia - Christian Peoples Party - NSi",1618,"NSI"
"SI",4,"prtvtcsi",5,"Slovenian Democratic Party - SDS",472,"SDS"
"SI",4,"prtvtcsi",6,"Slovene Peoples Party - SLS",764,"SLS"
"SI",4,"prtvtcsi",7,"Slovene National Party - SNS",96,"SNS"
"SI",4,"prtvtcsi",8,"Social Democrats - SD",1403,"ZL-SD"
"SI",4,"prtvtcsi",9,"ZARES - New Politics",474,"Zares"
"SI",4,"prtvtcsi",10,"Other",NA,NA
"SI",4,"prtvtcsi",11,"Not applicable",NA,NA
"SI",4,"prtvtcsi",12,"Refusal",NA,NA
"SI",4,"prtvtcsi",13,"Don't know",NA,NA
"SI",4,"prtvtcsi",14,"No answer",NA,NA
"SI",5,"prtvtcsi",1,"Democratic Party of Pensioners of Slovenia - DESUS",467,"DeSUS"
"SI",5,"prtvtcsi",2,"Liberal Democracy of Slovenia - LDS",975,"LDS"
"SI",5,"prtvtcsi",3,"LIPA  - Party",881,"LIPA"
"SI",5,"prtvtcsi",4,"New Slovenia - Christian Peoples Party - NSi",1618,"NSI"
"SI",5,"prtvtcsi",5,"Slovenian Democratic Party - SDS",472,"SDS"
"SI",5,"prtvtcsi",6,"Slovene Peoples Party - SLS",764,"SLS"
"SI",5,"prtvtcsi",7,"Slovene National Party - SNS",96,"SNS"
"SI",5,"prtvtcsi",8,"Social Democrats - SD",1403,"ZL-SD"
"SI",5,"prtvtcsi",9,"ZARES - New Politics",474,"Zares"
"SI",5,"prtvtcsi",10,"Other",NA,NA
"SI",5,"prtvtcsi",11,"Not applicable",NA,NA
"SI",5,"prtvtcsi",12,"Refusal",NA,NA
"SI",5,"prtvtcsi",13,"Don't know",NA,NA
"SI",5,"prtvtcsi",14,"No answer",NA,NA
"SI",6,"prtvtdsi",1,"Democratic Party of Pensioners of Slovenia - DESUS",467,"DeSUS"
"SI",6,"prtvtdsi",2,"Liberal Democracy of Slovenia - LDS",975,"LDS"
"SI",6,"prtvtdsi",3,"New Slovenia - Christian Peoples Party - NSi",1618,"NSI"
"SI",6,"prtvtdsi",4,"Slovenian Democratic Party - SDS",472,"SDS"
"SI",6,"prtvtdsi",5,"Slovene Peoples Party - SLS",764,"SLS"
"SI",6,"prtvtdsi",6,"Social Democrats - SD",1403,"ZL-SD"
"SI",6,"prtvtdsi",7,"Positive Slovenia - PS",1773,"LZJ-PS"
"SI",6,"prtvtdsi",8,"Civic List - DL",98,"DL"
"SI",6,"prtvtdsi",9,"ZARES - New Politics",474,"Zares"
"SI",6,"prtvtdsi",10,"Slovene National Party - SNS",96,"SNS"
"SI",6,"prtvtdsi",11,"Party for Sustainable Development - TRS",1015,"TRS"
"SI",6,"prtvtdsi",12,"Other party",NA,NA
"SI",6,"prtvtdsi",13,"Not applicable",NA,NA
"SI",6,"prtvtdsi",14,"Refusal",NA,NA
"SI",6,"prtvtdsi",15,"Don't know",NA,NA
"SI",6,"prtvtdsi",16,"No answer",NA,NA
"SI",7,"prtvtesi",1,"DESUS - Demokraticna stranka upokojencev Slovenije",467,"DeSUS"
"SI",7,"prtvtesi",2,"DL - Državljanska lista",98,"DL"
"SI",7,"prtvtesi",3,"NSI - Nova Slovenija – Kršcanski demokrati",1618,"NSI"
"SI",7,"prtvtesi",4,"PS - Pozitivna Slovenija",1773,"LZJ-PS"
"SI",7,"prtvtesi",5,"SD - Socialni demokrati",472,"SDS"
"SI",7,"prtvtesi",6,"SDS - Slovenska demokratska stranka",472,"SDS"
"SI",7,"prtvtesi",7,"SLS  - Slovenska ljudska stranka",764,"SLS"
"SI",7,"prtvtesi",8,"SMC - Stranka Mira Cerarja",3098,"SMC"
"SI",7,"prtvtesi",9,"VERJAMEM - Stranka Igorja Šoltesa",3205,"V"
"SI",7,"prtvtesi",10,"ZAAB - Zavezništvo Alenke Bratušek",3114,"ZaAB"
"SI",7,"prtvtesi",11,"ZL - Združena levica (DSD, IDS in Stranka TRS)",2276,NA
"SI",7,"prtvtesi",12,"Other party",NA,NA
"SI",7,"prtvtesi",13,"Not applicable",NA,NA
"SI",7,"prtvtesi",14,"Refusal",NA,NA
"SI",7,"prtvtesi",15,"Don't know",NA,NA
"SI",7,"prtvtesi",16,"No answer",NA,NA
"SI",8,"prtvtesi",1,"DESUS - Demokraticna stranka upokojencev Slovenije",467,"DeSUS"
"SI",8,"prtvtesi",2,"DL - Državljanska lista",98,"DL"
"SI",8,"prtvtesi",3,"NSI - Nova Slovenija – Kršcanski demokrati",1618,"NSI"
"SI",8,"prtvtesi",4,"PS - Pozitivna Slovenija",1773,"LZJ-PS"
"SI",8,"prtvtesi",5,"SD - Socialni demokrati",472,"SDS"
"SI",8,"prtvtesi",6,"SDS - Slovenska demokratska stranka",472,"SDS"
"SI",8,"prtvtesi",7,"SLS  - Slovenska ljudska stranka",764,"SLS"
"SI",8,"prtvtesi",8,"SMC - Stranka Mira Cerarja",3098,"SMC"
"SI",8,"prtvtesi",9,"VERJAMEM - Stranka Igorja Šoltesa",3205,"V"
"SI",8,"prtvtesi",10,"ZAAB - Zavezništvo Alenke Bratušek",3114,"ZaAB"
"SI",8,"prtvtesi",11,"ZL - Združena levica (DSD, IDS in Stranka TRS)",2276,NA
"SI",9,"prtvtfsi",1,"DESUS - Demokraticna stranka upokojencev Slovenije",467,"DeSUS"
"SI",9,"prtvtfsi",2,"L - Levica",6131,"L"
"SI",9,"prtvtfsi",3,"LMŠ - Lista Marjana Šarca",6132,"LMS"
"SI",9,"prtvtfsi",4,"NSI - Nova Slovenija – Kršcanski demokrati",1618,"NSI"
"SI",9,"prtvtfsi",5,"PS - Pozitivna Slovenija",1773,"LZJ-PS"
"SI",9,"prtvtfsi",6,"SD - Socialni demokrati",472,"SDS"
"SI",9,"prtvtfsi",7,"SAB - Stranka Alenke Bratušek",3114,"ZaAB"
"SI",9,"prtvtfsi",8,"SDS - Slovenska demokratska stranka",472,"SDS"
"SI",9,"prtvtfsi",9,"SLS - Slovenska ljudska stranka",764,"SLS"
"SI",9,"prtvtfsi",10,"SMC - Stranka modernega centra",3098,"SMC"
"SI",9,"prtvtfsi",11,"SNS - Slovenska nacionalna stranka",96,"SNS"
"SK",2,"prtvtsk",1,"HZDS Movement for a Democratic Slovakia",560,"HZDS"
"SK",2,"prtvtsk",2,"SDKU Slovak Democratic Christian Union",1617,"SDKU-DS"
"SK",2,"prtvtsk",3,"SMER",311,"Smer"
"SK",2,"prtvtsk",4,"SMK Party of Hungarian Coalition",349,"MK"
"SK",2,"prtvtsk",5,"KDH Christian Democratic Movement",63,"KDH"
"SK",2,"prtvtsk",6,"ANO New Citizen's Alliance",217,"ANO"
"SK",2,"prtvtsk",7,"KSS Communist Party of Slovakia",340,"KSS"
"SK",2,"prtvtsk",8,"Other",NA,NA
"SK",2,"prtvtsk",9,"Not applicable",NA,NA
"SK",2,"prtvtsk",10,"Refusal",NA,NA
"SK",2,"prtvtsk",11,"Don't know",NA,NA
"SK",2,"prtvtsk",12,"No answer",NA,NA
"SK",3,"prtvtask",1,"Movement for a Democratic Slovakia (HZDS)",560,"HZDS"
"SK",3,"prtvtask",2,"Slovak Democratic Christian Union (SDKU)",1617,"SDKU-DS"
"SK",3,"prtvtask",3,"SMER",311,"Smer"
"SK",3,"prtvtask",4,"Party of Hungarian Coalition (SMK)",349,"MK"
"SK",3,"prtvtask",5,"Christian Democratic Movement (KDH)",63,"KDH"
"SK",3,"prtvtask",6,"Slovak National Party (SNS)",730,"SNS"
"SK",3,"prtvtask",7,"Other",NA,NA
"SK",3,"prtvtask",8,"Not applicable",NA,NA
"SK",3,"prtvtask",9,"Refusal",NA,NA
"SK",3,"prtvtask",10,"Don't know",NA,NA
"SK",3,"prtvtask",11,"No answer",NA,NA
"SK",4,"prtvtask",1,"Movement for a Democratic Slovakia (HZDS)",560,"HZDS"
"SK",4,"prtvtask",2,"Slovak Democratic Christian Union (SDKU)",1617,"SDKU-DS"
"SK",4,"prtvtask",3,"SMER",311,"Smer"
"SK",4,"prtvtask",4,"Party of Hungarian Coalition (SMK)",349,"MK"
"SK",4,"prtvtask",5,"Christian Democratic Movement (KDH)",63,"KDH"
"SK",4,"prtvtask",6,"Slovak National Party (SNS)",730,"SNS"
"SK",4,"prtvtask",7,"Other",NA,NA
"SK",4,"prtvtask",8,"Not applicable",NA,NA
"SK",4,"prtvtask",9,"Refusal",NA,NA
"SK",4,"prtvtask",10,"Don't know",NA,NA
"SK",4,"prtvtask",11,"No answer",NA,NA
"SK",5,"prtvtbsk",1,"Slovak National Party (SNS)",730,"SNS"
"SK",5,"prtvtbsk",2,"Slovak Democratic Christian Union (SDKU)",1617,"SDKU-DS"
"SK",5,"prtvtbsk",3,"SMER-Social Democracy",311,"Smer"
"SK",5,"prtvtbsk",4,"Most-Híd",258,"MH"
"SK",5,"prtvtbsk",5,"Christian Democratic Movement (KDH)",63,"KDH"
"SK",5,"prtvtbsk",6,"Freedom and Solidarity (SaS)",1386,"SaS"
"SK",5,"prtvtbsk",7,"Other",NA,NA
"SK",5,"prtvtbsk",8,"Not applicable",NA,NA
"SK",5,"prtvtbsk",9,"Refusal",NA,NA
"SK",5,"prtvtbsk",10,"Don't know",NA,NA
"SK",5,"prtvtbsk",11,"No answer",NA,NA
"SK",6,"prtvtcsk",1,"Ordinary People and Independent Personalities (OLaNO)",2130,"OLaNO"
"SK",6,"prtvtcsk",2,"Slovak Democratic Christian Union (SDKU)",1617,"SDKU-DS"
"SK",6,"prtvtcsk",3,"SMER-Social Democracy",311,"Smer"
"SK",6,"prtvtcsk",4,"Most-Híd",258,"MH"
"SK",6,"prtvtcsk",5,"Christian Democratic Movement (KDH)",63,"KDH"
"SK",6,"prtvtcsk",6,"Freedom and Solidarity (SaS)",1386,"SaS"
"SK",6,"prtvtcsk",7,"Other",NA,NA
"SK",6,"prtvtcsk",8,"Not applicable",NA,NA
"SK",6,"prtvtcsk",9,"Refusal",NA,NA
"SK",6,"prtvtcsk",10,"Don't know",NA,NA
"SK",6,"prtvtcsk",11,"No answer",NA,NA
"TR",2,"prtvttr",1,"AKP-Adalet ve Kalkinma Partisi",306,"AKP"
"TR",2,"prtvttr",2,"ANAP-Anavatan Partisi",1190,"ANAP"
"TR",2,"prtvttr",3,"BBP-Buyuk Birlik Partisi",1330,"BBP"
"TR",2,"prtvttr",4,"CHP-Cumhuriyet Halk Partisi",1060,"SHP|CHP"
"TR",2,"prtvttr",5,"DEHAP-DTH",1355,NA
"TR",2,"prtvttr",6,"DSP-Demokratik Sol Parti",1740,"DSP"
"TR",2,"prtvttr",7,"DYP-Dogru Yol Partisi",351,"DYP"
"TR",2,"prtvttr",8,"GP-Genc Parti",159,"GP"
"TR",2,"prtvttr",9,"MHP-Milliyetci Hareket Partisi",1610,"MHP"
"TR",2,"prtvttr",10,"ODP- Ozgurluk ve Dayanisma Partisi",2958,NA
"TR",2,"prtvttr",11,"SP-Saadet Partisi",572,"SP"
"TR",2,"prtvttr",12,"SHP-Sosyal Demokrat Halkci Parti",1060,"SHP|CHP"
"TR",2,"prtvttr",13,"Other-minor parties",NA,NA
"TR",2,"prtvttr",14,"Cast blank/invalid ballot",3090,NA
"TR",2,"prtvttr",15,"Not applicable",NA,NA
"TR",2,"prtvttr",17,"Don't know",NA,NA
"TR",2,"prtvttr",18,"No answer",NA,NA
